step,loss,elapsed_s
1,132.61990356445312,12.07362699508667
2,198520.328125,19.929877519607544
4,469659.875,35.56474161148071
6,108.16909790039062,51.22613501548767
8,40720.859375,66.90914416313171
10,0.0,82.2577953338623
12,0.0,97.700026512146
14,0.0,113.1221489906311
16,0.0,128.61967730522156
18,0.0,144.05348443984985
20,0.0,159.42854022979736
22,0.0,174.77495408058167
24,0.0,190.0952377319336
