model,method,avg_step_time_ms,throughput_tokens_per_s,final_loss,world_size,batch_size,steps,bucket_numel
bert-large,none,903.1084208011938,1133.861645417454,0.6616417169570923,8,1,120,4000000
bert-large,quant8,1750.0461274263216,585.127434044227,0.6618976593017578,8,1,120,4000000
bert-large,topk,1623.8140580098843,630.614074899065,0.6628401875495911,8,1,120,4000000
bert-large,powersgd,1455.1779304582549,703.694014708929,0.6776527166366577,8,1,120,4000000
bert-large,none,840.0770579649059,1218.9357991523411,0.70027095079422,8,1,120,4000000,5e-06,0.15,0.5,0.01
bert-large,quant8,1751.8898749025539,584.511626369756,0.6972509622573853,8,1,120,4000000,5e-06,0.15,0.5,0.01
bert-large,none,879.3405105757605,2329.018139581723,0.7017455697059631,8,2,120,4000000,2e-06,0.15,0.5,0.01
bert-large,quant8,1712.3006918603398,1196.0516104066614,0.7019217610359192,8,2,120,4000000,2e-06,0.15,0.5,0.01
bert-large,topk,1553.4145534504205,1318.3860003442185,0.6926811933517456,8,2,120,4000000,2e-06,0.15,0.5,0.01
bert-large,powersgd,1398.5476394872724,1464.376287353948,0.7146354913711548,8,2,120,4000000,2e-06,0.15,0.5,0.01
