step,loss
1,10.903160095214844
2,1.6050657033920288
3,24.99793815612793
4,6.985428810119629
5,2.9983718395233154
6,0.9700658917427063
7,2.4836835861206055
8,0.8746366500854492
9,2.45379638671875
10,1.1544296741485596
11,0.3369680643081665
12,2.3137621879577637
13,1.6328874826431274
14,1.108782410621643
15,1.1460078954696655
16,2.7141809463500977
17,1.6483032703399658
18,0.5982973575592041
19,1.6059660911560059
20,1.0505144596099854
21,1.4223793745040894
22,0.9335625171661377
23,0.6334692239761353
24,0.9529407620429993
25,1.2161104679107666
26,1.481895923614502
27,0.3726930320262909
28,1.7581864595413208
29,1.9550375938415527
30,1.0574251413345337
31,0.9729881286621094
32,0.9698007106781006
33,1.7224652767181396
34,1.5801551342010498
35,0.6403766870498657
36,1.273563027381897
37,0.43215733766555786
38,0.3388722538948059
39,1.5753893852233887
40,1.1265980005264282
41,2.5187020301818848
42,0.38002803921699524
43,1.1996442079544067
44,2.2479374408721924
45,0.5012484788894653
46,0.8033623695373535
47,1.3716864585876465
48,0.7958301305770874
49,0.7265374660491943
50,1.5607020854949951
