step,loss
1,0.7318035960197449
2,0.7394755482673645
3,0.7205674052238464
4,0.7484264373779297
5,0.7548215389251709
6,0.657767117023468
7,0.7662057876586914
8,0.7514463663101196
9,0.8086024522781372
10,0.6862043142318726
11,0.7540603280067444
12,0.7333118915557861
13,0.8042110204696655
14,0.7519729733467102
15,0.7100114226341248
16,0.7098047137260437
17,0.6258847713470459
18,0.7981459498405457
19,0.5671349763870239
20,0.9740167856216431
21,1.0735836029052734
22,0.6845089197158813
23,1.0722408294677734
24,0.7593177556991577
25,0.7417129278182983
26,0.7461738586425781
27,0.728994607925415
28,0.6654619574546814
29,0.7559822201728821
30,0.7337554693222046
31,0.6997424364089966
32,0.8271109461784363
33,0.7356414794921875
34,0.7295453548431396
35,0.702631950378418
36,0.6965022087097168
37,0.7088574171066284
38,0.7076826095581055
39,0.7464373111724854
40,0.6494256854057312
41,0.799402117729187
42,0.8673708438873291
43,0.7808040380477905
44,0.7709702253341675
45,0.7571744918823242
46,0.6979454755783081
47,0.7498059272766113
48,0.723010241985321
49,0.6794677972793579
50,0.7754883170127869
51,0.6936415433883667
52,0.6821759939193726
53,0.7117542028427124
54,0.6516937017440796
55,0.7205514907836914
56,0.6973128914833069
57,0.7295002937316895
58,0.680678129196167
59,0.6370323896408081
60,0.7014729380607605
61,0.667670726776123
62,0.6715273857116699
63,0.6423158049583435
64,0.6900817155838013
65,0.686072826385498
66,0.8020464181900024
67,0.7325614094734192
68,0.7449755668640137
69,0.7083978652954102
70,0.6899166107177734
71,0.6664250493049622
72,0.6471544504165649
73,0.6809589862823486
74,0.6823793649673462
75,0.7144918441772461
76,0.6812670230865479
77,0.7499098777770996
78,0.7359429001808167
79,0.7019295692443848
80,0.7117350101470947
81,0.736627995967865
82,0.6815963983535767
83,0.795632004737854
84,0.681246817111969
85,0.6949343681335449
86,0.6983574032783508
87,0.7343227863311768
88,0.6903204917907715
89,0.7395474910736084
90,0.643887996673584
91,0.7368025779724121
92,0.6884283423423767
93,0.6790449023246765
94,0.6928141713142395
95,0.8231918215751648
96,0.7631028294563293
97,0.7186118960380554
98,0.7054898738861084
99,0.699276328086853
100,0.6857296228408813
101,0.7566518783569336
102,0.6591525673866272
103,0.7116938829421997
104,0.7767582535743713
105,0.6793531775474548
106,0.6664654612541199
107,0.6163676977157593
108,0.7149989604949951
109,0.6985355615615845
110,0.6935591697692871
111,0.6614153981208801
112,0.7610940337181091
113,0.6953079700469971
114,0.7013371586799622
115,0.6919677257537842
116,0.7242674827575684
117,0.6955664157867432
118,0.6628007888793945
119,0.7352796792984009
120,0.7017455697059631
