step,loss
1,10.658883094787598
2,1.5959556102752686
3,26.147340774536133
4,9.500184059143066
5,2.6157448291778564
6,0.8886463642120361
7,2.3337597846984863
8,0.8235289454460144
9,2.3123087882995605
10,1.0738935470581055
11,0.31503334641456604
12,2.1072421073913574
13,1.4513440132141113
14,0.9742741584777832
15,1.0059971809387207
16,2.34085750579834
17,1.8991904258728027
18,0.8364427089691162
19,1.6307604312896729
20,0.7832861542701721
21,1.5882998704910278
22,1.0545568466186523
23,0.70686274766922
24,1.0730797052383423
25,1.327999234199524
26,1.571245551109314
27,0.38793012499809265
28,1.773328185081482
29,1.9499008655548096
30,1.1006351709365845
31,1.073491096496582
32,1.0821844339370728
33,1.7838006019592285
34,1.6421921253204346
35,0.5443997383117676
36,1.275855302810669
37,0.38540101051330566
38,0.31608298420906067
39,1.6526501178741455
40,1.1628159284591675
41,2.542311906814575
42,0.3925366997718811
43,1.1883020401000977
44,2.1769089698791504
45,0.5490764379501343
46,0.8197413086891174
47,1.376650094985962
48,0.8133379220962524
49,0.7037965655326843
50,1.4991786479949951
