step,loss,elapsed_s
1,132.6199188232422,12.158708810806274
10,6.609715461730957,83.70977830886841
20,0.0,162.06077671051025
30,0.0,240.06089329719543
40,0.0,318.109010219574
50,0.0,396.1862530708313
60,0.0,474.0038375854492
70,0.0,551.87837433815
80,0.0,629.5795137882233
90,0.0,707.8205740451813
100,0.0,785.9085104465485
