step,loss,elapsed_s
1,132.6199188232422,11.877448081970215
10,27.59189224243164,79.89633178710938
20,0.0,154.84222745895386
30,0.0,229.46719074249268
40,0.0,304.12313532829285
50,0.0,378.6307485103607
60,0.0,453.39369654655457
70,0.0,528.345911026001
80,0.0,603.1378004550934
90,0.0,677.8737568855286
100,0.0,752.5047581195831
