step,loss,elapsed_s
1,132.6199188232422,6.427486181259155
10,29.578325271606445,25.463472843170166
20,22.279193878173828,46.45607781410217
30,26.07253074645996,67.36685419082642
40,21.539480209350586,88.28085446357727
50,18.18683624267578,109.3720965385437
60,15.814132690429688,130.31963443756104
70,16.163631439208984,151.14823722839355
80,17.237485885620117,172.16712093353271
90,15.38147258758545,192.97501850128174
100,12.83718204498291,213.7102313041687
