step,loss,elapsed_s
1,132.6199188232422,5.96248984336853
10,4.604567527770996,24.12375259399414
20,0.0,43.924752950668335
30,0.0,63.87126088142395
40,0.0,83.72768497467041
50,0.0,103.51921081542969
60,0.0,123.40737986564636
70,0.0,142.9250340461731
80,0.0,162.78007888793945
90,0.0,182.48813819885254
100,0.0,202.46835041046143
