step,loss
1,0.7318035960197449
2,0.7401156425476074
3,0.7209222316741943
4,0.7500783801078796
5,0.7570050954818726
6,0.6551669836044312
7,0.7701829671859741
8,0.7450411319732666
9,0.805038571357727
10,0.6883443593978882
11,0.7491390705108643
12,0.7313856482505798
13,0.8025821447372437
14,0.7523120641708374
15,0.7110780477523804
16,0.7074509859085083
17,0.6297234296798706
18,0.789247989654541
19,0.5688419342041016
20,0.9579612016677856
21,1.057811975479126
22,0.6807560324668884
23,1.0523865222930908
24,0.7515853643417358
25,0.7376555800437927
26,0.7399194836616516
27,0.7329903841018677
28,0.6655017137527466
29,0.7601568698883057
30,0.7344411611557007
31,0.6992822885513306
32,0.8337003588676453
33,0.7381305694580078
34,0.732398509979248
35,0.7022594809532166
36,0.6978029012680054
37,0.7108992338180542
38,0.7066646814346313
39,0.7426578998565674
40,0.6501662731170654
41,0.8003513216972351
42,0.8672462105751038
43,0.7806564569473267
44,0.7713180780410767
45,0.760054886341095
46,0.698759913444519
47,0.7502061128616333
48,0.716999351978302
49,0.6792688965797424
50,0.7734208703041077
51,0.6943074464797974
52,0.6847653388977051
53,0.7141546010971069
54,0.6451283693313599
55,0.7309688329696655
56,0.6990785598754883
57,0.7368631362915039
58,0.6776950359344482
59,0.6348127722740173
60,0.700505256652832
61,0.666506826877594
62,0.6718764305114746
63,0.6422809362411499
64,0.692159116268158
65,0.6905465126037598
66,0.8145442008972168
67,0.7304872274398804
68,0.7579162120819092
69,0.7116848230361938
70,0.6817640066146851
71,0.6743168830871582
72,0.6423912048339844
73,0.6866530179977417
74,0.6894350647926331
75,0.7105523347854614
76,0.6817508935928345
77,0.7417845129966736
78,0.7347973585128784
79,0.7006951570510864
80,0.7110399007797241
81,0.7388970851898193
82,0.682410478591919
83,0.8017150163650513
84,0.6776450872421265
85,0.6938766241073608
86,0.7017871737480164
87,0.7205657958984375
88,0.6914560794830322
89,0.7305557131767273
90,0.6400625705718994
91,0.7424364686012268
92,0.6827165484428406
93,0.6776289939880371
94,0.6908507347106934
95,0.824422299861908
96,0.7716630697250366
97,0.720768392086029
98,0.7082359790802002
99,0.6998336315155029
100,0.6842037439346313
101,0.7631701231002808
102,0.6595481634140015
103,0.708109974861145
104,0.7768750190734863
105,0.6788167953491211
106,0.6612627506256104
107,0.6133248805999756
108,0.7140027284622192
109,0.6971572637557983
110,0.6910905838012695
111,0.6604477763175964
112,0.7593677043914795
113,0.695501983165741
114,0.7036676406860352
115,0.6920598745346069
116,0.7213559150695801
117,0.696211576461792
118,0.6601438522338867
119,0.7354012727737427
120,0.7021560072898865
