step,loss,elapsed_s
1,132.61993408203125,6.122001886367798
10,41.27991485595703,24.681099891662598
20,22.083484649658203,45.41427397727966
30,18.74567985534668,65.85420441627502
40,16.604846954345703,86.23638248443604
50,14.988943099975586,106.80538892745972
60,12.579517364501953,127.1906168460846
70,12.407039642333984,147.80332326889038
80,13.611220359802246,168.20037412643433
90,12.042922973632812,188.63564109802246
100,10.453317642211914,208.86329650878906
