step,loss,elapsed_s
1,132.61993408203125,6.051306247711182
10,41.518226623535156,23.8628990650177
20,23.29843521118164,43.64039158821106
30,18.332317352294922,63.230141162872314
40,15.745506286621094,82.95674228668213
50,14.80866527557373,102.56316924095154
60,12.985343933105469,122.19188857078552
70,11.50532341003418,141.77326345443726
80,10.501169204711914,161.42755651474
90,9.919844627380371,181.06527733802795
100,9.366302490234375,200.717777967453
