step,loss,elapsed_s
1,132.61990356445312,6.019009113311768
10,41.396724700927734,24.13695001602173
20,21.71009063720703,44.13490962982178
30,18.777530670166016,64.00725102424622
40,17.008678436279297,83.9578902721405
50,15.826622009277344,103.93331861495972
60,13.743494987487793,124.08167123794556
70,13.64830207824707,144.31986355781555
80,11.507258415222168,164.68624448776245
90,10.934226989746094,184.6905553340912
100,9.822507858276367,204.79106163978577
